Date,company_name,Amount,Exchange,Segment,scrip_code,Instrument Type,Strike Price,Expiry,Trade Num,Trade Time,side,quantity,price,yahoo_ticker,yahoo_stock_name
2023-08-25 00:00:00,SAKSOFT LTD,328.95,NSE,EQ,590051,Equity,0,,61725814,10:24:22,Sell,1,328.95,SAKSOFT.NS,
2023-08-25 00:00:00,SAKSOFT LTD,11513.25,NSE,EQ,590051,Equity,0,,61725815,10:24:22,Sell,35,328.95,SAKSOFT.NS,
2023-08-25 00:00:00,SAKSOFT LTD,328.9,NSE,EQ,590051,Equity,0,,61725816,10:24:22,Sell,1,328.9,SAKSOFT.NS,
2023-08-25 00:00:00,SAKSOFT LTD,11840.4,NSE,EQ,590051,Equity,0,,61725817,10:24:22,Sell,36,328.9,SAKSOFT.NS,
2023-08-25 00:00:00,SAKSOFT LTD,13152,NSE,EQ,590051,Equity,0,,61725818,10:24:22,Sell,40,328.8,SAKSOFT.NS,
2023-08-25 00:00:00,VIMTA LABS L(BSE INDONEXT),12146,NSE,EQ,524394,Equity,0,,61753654,10:25:36,Buy,20,607.3,VIMTALABS.NS,
2023-08-25 00:00:00,RateGain Travel Technologies L,8631.75,NSE,EQ,543417,Equity,0,,61760027,10:25:54,Buy,15,575.45,RATEGAIN.NS,
2023-08-25 00:00:00,PRAJ INDUSTRIES LTD.,13702.5,NSE,EQ,522205,Equity,0,,42162074,10:36:48,Sell,29,472.5,PRAJIND.NS,
2023-08-25 00:00:00,PRAJ INDUSTRIES LTD.,19372.5,NSE,EQ,522205,Equity,0,,42161049,10:36:47,Sell,41,472.5,PRAJIND.NS,
2023-08-24 00:00:00,Ujjivan Small Finance Bank Lim,7597.5,NSE,EQ,542904,Equity,0,,60370481,09:22:23,Buy,150,50.65,UJJIVANSFB.NS,
2023-08-24 00:00:00,DEV CRBANK,11695,NSE,EQ,532772,Equity,0,,20535489,09:29:38,Buy,100,116.95,DCBBANK.NS,
2023-08-24 00:00:00,VIMTA LABS L(BSE INDONEXT),11760,NSE,EQ,524394,Equity,0,,60867072,09:38:37,Buy,20,588,VIMTALABS.NS,
2023-08-24 00:00:00,BANK MAHA,10012.5,NSE,EQ,532525,Equity,0,,40655626,09:27:09,Buy,250,40.05,MAHABANK.NS,
2023-08-24 00:00:00,J B CHEM PHR,2759,NSE,EQ,506943,Equity,0,,40618508,09:26:03,Buy,1,2759,JBCHEPHARM.NS,
2023-08-24 00:00:00,J B CHEM PHR,8277,NSE,EQ,506943,Equity,0,,40618598,09:26:04,Buy,3,2759,JBCHEPHARM.NS,
2023-08-23 00:00:00,G N A Axles Limited,10451.5,NSE,EQ,540124,Equity,0,,20288051,09:20:16,Buy,10,1045.15,GNA.NS,
2023-08-23 00:00:00,RateGain Travel Technologies L,11593,NSE,EQ,543417,Equity,0,,60280193,09:19:15,Buy,20,579.65,RATEGAIN.NS,
2023-08-23 00:00:00,Ujjivan Small Finance Bank Lim,7890,NSE,EQ,542904,Equity,0,,60165026,09:16:56,Buy,150,52.6,UJJIVANSFB.NS,
2023-08-23 00:00:00,L&T Technology Services Limite,13185,NSE,EQ,540115,Equity,0,,40528321,09:27:19,Buy,3,4395,LTTS.NS,
2023-08-23 00:00:00,KPIT Technologies Ltd,11730,NSE,EQ,542651,Equity,0,,41614214,10:17:58,Buy,10,1173,KPITTECH.NS,
2023-08-23 00:00:00,J B CHEM PHR,13600,NSE,EQ,506943,Equity,0,,40203591,09:18:06,Buy,5,2720,JBCHEPHARM.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,6725.7,NSE,EQ,543329,Equity,0,,60440342,09:23:07,Sell,18,373.65,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,3735.5,NSE,EQ,543329,Equity,0,,60440343,09:23:07,Sell,10,373.55,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,747.1,NSE,EQ,543329,Equity,0,,60440344,09:23:07,Sell,2,373.55,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,10534.25,NSE,EQ,543329,Equity,0,,64570509,13:59:39,Sell,29,363.25,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,726.5,NSE,EQ,543329,Equity,0,,64570510,13:59:39,Sell,2,363.25,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,726.4,NSE,EQ,543329,Equity,0,,64570511,13:59:39,Sell,2,363.2,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,2542.05,NSE,EQ,543329,Equity,0,,64570512,13:59:39,Sell,7,363.15,WINDLAS.NS,
2023-08-23 00:00:00,Windlas Biotech Limited,10894.5,NSE,EQ,543329,Equity,0,,64570513,13:59:39,Sell,30,363.15,WINDLAS.NS,
2023-08-22 00:00:00,RateGain Travel Technologies L,11220,NSE,EQ,543417,Equity,0,,60319169,09:20:17,Buy,20,561,RATEGAIN.NS,
2023-08-22 00:00:00,Ujjivan Small Finance Bank Lim,9960,NSE,EQ,542904,Equity,0,,60394708,09:22:04,Buy,200,49.8,UJJIVANSFB.NS,
2023-08-22 00:00:00,SAKSOFT LTD,10437,NSE,EQ,590051,Equity,0,,60408534,09:22:25,Buy,30,347.9,SAKSOFT.NS,
2023-08-22 00:00:00,G N A Axles Limited,10210,NSE,EQ,540124,Equity,0,,20410878,09:25:01,Buy,10,1021,GNA.NS,
2023-08-22 00:00:00,Aditya Birla Capital Ltd,9260,NSE,EQ,540691,Equity,0,,1828408,10:55:47,Buy,50,185.2,ABCAPITAL.NS,
2023-08-22 00:00:00,VIMTA LABS L(BSE INDONEXT),8820,NSE,EQ,524394,Equity,0,,63092058,11:46:17,Buy,15,588,VIMTALABS.NS,
2023-08-22 00:00:00,RateGain Travel Technologies L,8700,NSE,EQ,543417,Equity,0,,62236488,10:45:52,Buy,15,580,RATEGAIN.NS,
2023-08-21 00:00:00,VIMTA LABS L(BSE INDONEXT),5269.95,NSE,EQ,524394,Equity,0,,60428028,09:23:42,Buy,9,585.55,VIMTALABS.NS,
2023-08-21 00:00:00,VIMTA LABS L(BSE INDONEXT),6441.6,NSE,EQ,524394,Equity,0,,60428029,09:23:42,Buy,11,585.6,VIMTALABS.NS,
2023-08-21 00:00:00,NATCO PHARMA,8707,NSE,EQ,524816,Equity,0,,40483213,09:25:14,Buy,10,870.7,NATCOPHARM.NS,
2023-08-21 00:00:00,Aditya Birla Capital Ltd,21678,NSE,EQ,540691,Equity,0,,1141751,09:50:08,Sell,120,180.65,ABCAPITAL.NS,
2023-08-21 00:00:00,L&T Technology Services Limite,12936.75,NSE,EQ,540115,Equity,0,,41103313,09:50:47,Buy,3,4312.25,LTTS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,9598.8,NSE,EQ,500241,Equity,0,,40785031,09:36:16,Sell,12,799.9,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,1599.8,NSE,EQ,500241,Equity,0,,40785032,09:36:16,Sell,2,799.9,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,799.9,NSE,EQ,500241,Equity,0,,40785033,09:36:16,Sell,1,799.9,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,6399.2,NSE,EQ,500241,Equity,0,,40785034,09:36:16,Sell,8,799.9,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,9598.2,NSE,EQ,500241,Equity,0,,40785035,09:36:16,Sell,12,799.85,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,16794.75,NSE,EQ,500241,Equity,0,,40785036,09:36:16,Sell,21,799.75,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,7997,NSE,EQ,500241,Equity,0,,40785037,09:36:16,Sell,10,799.7,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,7996,NSE,EQ,500241,Equity,0,,40785038,09:36:16,Sell,10,799.6,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,1599.1,NSE,EQ,500241,Equity,0,,40785039,09:36:16,Sell,2,799.55,KIRLOSBROS.NS,
2023-08-21 00:00:00,KIRLOSKAR BR,7195.95,NSE,EQ,500241,Equity,0,,40785040,09:36:16,Sell,9,799.55,KIRLOSBROS.NS,
2023-08-21 00:00:00,G N A Axles Limited,5046,NSE,EQ,540124,Equity,0,,21591573,10:20:52,Buy,5,1009.2,GNA.NS,
2023-08-21 00:00:00,G N A Axles Limited,2018.6,NSE,EQ,540124,Equity,0,,21591574,10:20:52,Buy,2,1009.3,GNA.NS,
2023-08-21 00:00:00,G N A Axles Limited,2018.7,NSE,EQ,540124,Equity,0,,21591575,10:20:52,Buy,2,1009.35,GNA.NS,
2023-08-21 00:00:00,G N A Axles Limited,2018.8,NSE,EQ,540124,Equity,0,,21591576,10:20:52,Buy,2,1009.4,GNA.NS,
2023-08-21 00:00:00,G N A Axles Limited,3028.2,NSE,EQ,540124,Equity,0,,21591577,10:20:52,Buy,3,1009.4,GNA.NS,
2023-08-21 00:00:00,G N A Axles Limited,1009.4,NSE,EQ,540124,Equity,0,,21591578,10:20:52,Buy,1,1009.4,GNA.NS,
2023-08-21 00:00:00,PRAJ INDUSTRIES LTD.,9687,NSE,EQ,522205,Equity,0,,41151283,09:52:56,Buy,20,484.35,PRAJIND.NS,
2023-08-21 00:00:00,ELECON ENG C,8457,NSE,EQ,505700,Equity,0,,20454881,09:24:18,Buy,10,845.7,ELECON.NS,
2023-08-21 00:00:00,DEV CRBANK,4799.05,NSE,EQ,532772,Equity,0,,22441366,11:24:05,Buy,41,117.05,DCBBANK.NS,
2023-08-21 00:00:00,DEV CRBANK,30328.9,NSE,EQ,532772,Equity,0,,22441367,11:24:05,Buy,259,117.1,DCBBANK.NS,
2023-08-21 00:00:00,Ujjivan Small Finance Bank Lim,19560,NSE,EQ,542904,Equity,0,,61347591,10:02:08,Sell,400,48.9,UJJIVANSFB.NS,
2023-08-18 00:00:00,PRAJ INDUSTRIES LTD.,9719,NSE,EQ,522205,Equity,0,,40358189,09:21:34,Buy,20,485.95,PRAJIND.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),3197.4,NSE,EQ,524394,Equity,0,,61928799,10:29:51,Buy,6,532.9,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),533.05,NSE,EQ,524394,Equity,0,,61928800,10:29:51,Buy,1,533.05,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),1066.3,NSE,EQ,524394,Equity,0,,61928801,10:29:51,Buy,2,533.15,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),1066.4,NSE,EQ,524394,Equity,0,,61928802,10:29:51,Buy,2,533.2,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),6932.25,NSE,EQ,524394,Equity,0,,61928803,10:29:51,Buy,13,533.25,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),7999.5,NSE,EQ,524394,Equity,0,,61928804,10:29:51,Buy,15,533.3,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),1600.05,NSE,EQ,524394,Equity,0,,61928805,10:29:51,Buy,3,533.35,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),5866.85,NSE,EQ,524394,Equity,0,,61928806,10:29:51,Buy,11,533.35,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),9066.95,NSE,EQ,524394,Equity,0,,61928807,10:29:51,Buy,17,533.35,VIMTALABS.NS,
2023-08-18 00:00:00,BANK MAHA,9812.5,NSE,EQ,532525,Equity,0,,40418691,09:23:20,Buy,250,39.25,MAHABANK.NS,
2023-08-18 00:00:00,NATCO PHARMA,10382.4,NSE,EQ,524816,Equity,0,,40397079,09:22:42,Buy,12,865.2,NATCOPHARM.NS,
2023-08-18 00:00:00,RateGain Travel Technologies L,1173.7,NSE,EQ,543417,Equity,0,,60460833,09:24:46,Sell,2,586.85,RATEGAIN.NS,
2023-08-18 00:00:00,RateGain Travel Technologies L,19364.4,NSE,EQ,543417,Equity,0,,60460834,09:24:46,Sell,33,586.8,RATEGAIN.NS,
2023-08-18 00:00:00,RateGain Travel Technologies L,8801.25,NSE,EQ,543417,Equity,0,,60460835,09:24:46,Sell,15,586.75,RATEGAIN.NS,
2023-08-18 00:00:00,KIRLOSKAR BR,10157.4,NSE,EQ,500241,Equity,0,,41598459,10:16:10,Buy,12,846.45,KIRLOSBROS.NS,
2023-08-18 00:00:00,J B CHEM PHR,10609.8,NSE,EQ,506943,Equity,0,,44019389,13:37:42,Buy,4,2652.45,JBCHEPHARM.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),559.25,NSE,EQ,524394,Equity,0,,64501937,13:38:24,Buy,1,559.25,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),6151.75,NSE,EQ,524394,Equity,0,,64501938,13:38:24,Buy,11,559.25,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),1118.6,NSE,EQ,524394,Equity,0,,64501939,13:38:24,Buy,2,559.3,VIMTALABS.NS,
2023-08-18 00:00:00,VIMTA LABS L(BSE INDONEXT),559.35,NSE,EQ,524394,Equity,0,,64501940,13:38:24,Buy,1,559.35,VIMTALABS.NS,
2023-08-18 00:00:00,SAKSOFT LTD,4832.8,NSE,EQ,590051,Equity,0,,65654861,14:54:20,Buy,14,345.2,SAKSOFT.NS,
2023-08-18 00:00:00,SAKSOFT LTD,9672.6,NSE,EQ,590051,Equity,0,,65654862,14:54:20,Buy,28,345.45,SAKSOFT.NS,
2023-08-18 00:00:00,SAKSOFT LTD,26949,NSE,EQ,590051,Equity,0,,65654863,14:54:20,Buy,78,345.5,SAKSOFT.NS,
2023-08-18 00:00:00,Windlas Biotech Limited,5590.9,NSE,EQ,543329,Equity,0,,65716077,14:57:51,Buy,14,399.35,WINDLAS.NS,
2023-08-18 00:00:00,Windlas Biotech Limited,9584.4,NSE,EQ,543329,Equity,0,,65716078,14:57:51,Buy,24,399.35,WINDLAS.NS,
2023-08-18 00:00:00,Windlas Biotech Limited,399.35,NSE,EQ,543329,Equity,0,,65721294,14:58:06,Buy,1,399.35,WINDLAS.NS,
2023-08-18 00:00:00,Windlas Biotech Limited,19967.5,NSE,EQ,543329,Equity,0,,65725862,14:58:19,Buy,50,399.35,WINDLAS.NS,
2023-08-18 00:00:00,Windlas Biotech Limited,4392.85,NSE,EQ,543329,Equity,0,,66062889,15:10:27,Buy,11,399.35,WINDLAS.NS,
2023-08-17 00:00:00,KPIT Technologies Ltd,10438.2,NSE,EQ,542651,Equity,0,,41034537,09:46:59,Buy,9,1159.8,KPITTECH.NS,
2023-08-17 00:00:00,RateGain Travel Technologies L,37154,NSE,EQ,543417,Equity,0,,60963807,09:40:26,Sell,65,571.6,RATEGAIN.NS,
2023-08-17 00:00:00,TRIVENITURB,2708.65,NSE,EQ,533655,Equity,0,,60936778,09:39:17,Sell,7,386.95,TRITURBINE.NS,
2023-08-17 00:00:00,TRIVENITURB,55333.85,NSE,EQ,533655,Equity,0,,60936779,09:39:17,Sell,143,386.95,TRITURBINE.NS,
2023-08-17 00:00:00,KIRLOSKAR BR,12383.25,NSE,EQ,500241,Equity,0,,41641249,10:19:50,Buy,15,825.55,KIRLOSBROS.NS,
2023-08-17 00:00:00,NATCO PHARMA,8387,NSE,EQ,524816,Equity,0,,41741902,10:26:49,Buy,10,838.7,NATCOPHARM.NS,
2023-08-17 00:00:00,BANK MAHA,9737.5,NSE,EQ,532525,Equity,0,,41704594,10:24:15,Buy,250,38.95,MAHABANK.NS,
2023-08-17 00:00:00,TRENT,39540,NSE,EQ,500251,Equity,0,,63775446,12:32:31,Buy,20,1977,TRENT.NS,
2023-08-16 00:00:00,BANK MAHA,11505,NSE,EQ,532525,Equity,0,,42659081,11:50:38,Buy,300,38.35,MAHABANK.NS,
2023-08-16 00:00:00,Ujjivan Small Finance Bank Lim,17010,NSE,EQ,542904,Equity,0,,63717647,12:41:02,Sell,350,48.6,UJJIVANSFB.NS,
2023-08-16 00:00:00,NATCO PHARMA,8330,NSE,EQ,524816,Equity,0,,42201386,11:11:25,Buy,10,833,NATCOPHARM.NS,
2023-08-16 00:00:00,KPIT Technologies Ltd,11442.5,NSE,EQ,542651,Equity,0,,42654359,11:50:12,Buy,10,1144.25,KPITTECH.NS,
2023-08-16 00:00:00,KIRLOSKAR BR,3394.4,NSE,EQ,500241,Equity,0,,42299697,11:19:29,Sell,4,848.6,KIRLOSBROS.NS,
2023-08-16 00:00:00,KIRLOSKAR BR,848.5,NSE,EQ,500241,Equity,0,,42299698,11:19:29,Sell,1,848.5,KIRLOSBROS.NS,
2023-08-16 00:00:00,KIRLOSKAR BR,11030.5,NSE,EQ,500241,Equity,0,,42299699,11:19:29,Sell,13,848.5,KIRLOSBROS.NS,
2023-08-16 00:00:00,KIRLOSKAR BR,1697,NSE,EQ,500241,Equity,0,,42299700,11:19:29,Sell,2,848.5,KIRLOSBROS.NS,
2023-08-14 00:00:00,NEWGEN,6135.15,NSE,EQ,540900,Equity,0,,40635171,09:26:01,Sell,7,876.45,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,6135.15,NSE,EQ,540900,Equity,0,,40635172,09:26:01,Sell,7,876.45,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,5257.8,NSE,EQ,540900,Equity,0,,40635173,09:26:01,Sell,6,876.3,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,49590,NSE,EQ,540900,Equity,0,,41031111,09:36:46,Sell,57,870,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,870,NSE,EQ,540900,Equity,0,,41031112,09:36:46,Sell,1,870,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,881.2,NSE,EQ,540900,Equity,0,,40435569,09:21:40,Sell,1,881.2,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,5287.2,NSE,EQ,540900,Equity,0,,40435570,09:21:40,Sell,6,881.2,NEWGEN.NS,
2023-08-14 00:00:00,NEWGEN,20267.6,NSE,EQ,540900,Equity,0,,40435571,09:21:40,Sell,23,881.2,NEWGEN.NS,
2023-08-14 00:00:00,TRIVENITURB,399.45,NSE,EQ,533655,Equity,0,,60632410,09:24:38,Buy,1,399.45,TRITURBINE.NS,
2023-08-14 00:00:00,TRIVENITURB,7190.1,NSE,EQ,533655,Equity,0,,60632411,09:24:38,Buy,18,399.45,TRITURBINE.NS,
2023-08-14 00:00:00,TRIVENITURB,2396.7,NSE,EQ,533655,Equity,0,,60632412,09:24:38,Buy,6,399.45,TRITURBINE.NS,
2023-08-14 00:00:00,J B CHEM PHR,5370.4,NSE,EQ,506943,Equity,0,,40974327,09:35:13,Buy,2,2685.2,JBCHEPHARM.NS,
2023-08-14 00:00:00,J B CHEM PHR,8055.75,NSE,EQ,506943,Equity,0,,40974328,09:35:13,Buy,3,2685.25,JBCHEPHARM.NS,
2023-08-14 00:00:00,J B CHEM PHR,5371.1,NSE,EQ,506943,Equity,0,,40974329,09:35:13,Buy,2,2685.55,JBCHEPHARM.NS,
2023-08-14 00:00:00,J B CHEM PHR,2686.3,NSE,EQ,506943,Equity,0,,40974330,09:35:13,Buy,1,2686.3,JBCHEPHARM.NS,
2023-08-14 00:00:00,J B CHEM PHR,10745.4,NSE,EQ,506943,Equity,0,,40974331,09:35:13,Buy,4,2686.35,JBCHEPHARM.NS,
2023-08-14 00:00:00,J B CHEM PHR,5373,NSE,EQ,506943,Equity,0,,40974332,09:35:13,Buy,2,2686.5,JBCHEPHARM.NS,
2023-08-14 00:00:00,J B CHEM PHR,2686.7,NSE,EQ,506943,Equity,0,,40974333,09:35:13,Buy,1,2686.7,JBCHEPHARM.NS,
2023-08-14 00:00:00,PRAJ INDUSTRIES LTD.,11482.5,NSE,EQ,522205,Equity,0,,41079291,09:38:09,Buy,25,459.3,PRAJIND.NS,
2023-08-14 00:00:00,KPIT Technologies Ltd,39471.25,NSE,EQ,542651,Equity,0,,41202736,09:42:08,Buy,35,1127.75,KPITTECH.NS,
2023-08-14 00:00:00,NEWGEN,1740,NSE,EQ,540900,Equity,0,,41029198,09:36:42,Sell,2,870,NEWGEN.NS,
2023-08-14 00:00:00,BANK MAHA,36500,NSE,EQ,532525,Equity,0,,40860613,09:32:07,Buy,1000,36.5,MAHABANK.NS,
2023-08-11 00:00:00,PRAJ INDUSTRIES LTD.,11865,NSE,EQ,522205,Equity,0,,41636756,10:11:08,Buy,25,474.6,PRAJIND.NS,
2023-08-11 00:00:00,NATCO PHARMA,21383.75,NSE,EQ,524816,Equity,0,,45249760,14:36:29,Sell,25,855.35,NATCOPHARM.NS,
2023-08-11 00:00:00,K.P. Energy Limited,53070,BSE,EQ,539686,Equity,0,,11677200,13:53:32,Sell,150,353.8,KPEL.NS,
2023-08-10 00:00:00,CMS Info Systems Limited,50869,NSE,EQ,543441,Equity,0,,1341025,10:22:18,Sell,140,363.35,CMSINFO.NS,
2023-08-10 00:00:00,CMS Info Systems Limited,3633.5,NSE,EQ,543441,Equity,0,,1333769,10:21:46,Sell,10,363.35,CMSINFO.NS,
2023-08-10 00:00:00,PRAJ INDUSTRIES LTD.,9754,NSE,EQ,522205,Equity,0,,40733099,09:36:09,Buy,20,487.7,PRAJIND.NS,
2023-08-10 00:00:00,Mahanagar Gas Limited,1053.55,NSE,EQ,539957,Equity,0,,40696761,09:34:30,Sell,1,1053.55,MGL.NS,
2023-08-10 00:00:00,Mahanagar Gas Limited,7372.75,NSE,EQ,539957,Equity,0,,40696762,09:34:30,Sell,7,1053.25,MGL.NS,
2023-08-10 00:00:00,Mahanagar Gas Limited,12639,NSE,EQ,539957,Equity,0,,40696763,09:34:30,Sell,12,1053.25,MGL.NS,
2023-08-10 00:00:00,CMS Info Systems Limited,8582.45,NSE,EQ,543441,Equity,0,,597761,09:35:28,Sell,23,373.15,CMSINFO.NS,
2023-08-10 00:00:00,CMS Info Systems Limited,6343.55,NSE,EQ,543441,Equity,0,,597762,09:35:28,Sell,17,373.15,CMSINFO.NS,
2023-08-10 00:00:00,ELECON ENG C,11891.25,NSE,EQ,505700,Equity,0,,22385672,10:58:58,Buy,15,792.75,ELECON.NS,
2023-08-10 00:00:00,POWER MECH PROJECTS LTD.,3924,NSE,EQ,539302,Equity,0,,42669444,11:30:39,Sell,1,3924,POWERMECH.NS,
2023-08-10 00:00:00,POWER MECH PROJECTS LTD.,7847.5,NSE,EQ,539302,Equity,0,,42669445,11:30:39,Sell,2,3923.75,POWERMECH.NS,
2023-08-10 00:00:00,POWER MECH PROJECTS LTD.,7847.4,NSE,EQ,539302,Equity,0,,42669446,11:30:39,Sell,2,3923.7,POWERMECH.NS,
2023-08-10 00:00:00,POWER MECH PROJECTS LTD.,7847.3,NSE,EQ,539302,Equity,0,,42669447,11:30:39,Sell,2,3923.65,POWERMECH.NS,
2023-08-10 00:00:00,POWER MECH PROJECTS LTD.,3923.6,NSE,EQ,539302,Equity,0,,42669448,11:30:39,Sell,1,3923.6,POWERMECH.NS,
2023-08-10 00:00:00,Mahanagar Gas Limited,30990,NSE,EQ,539957,Equity,0,,43918222,13:07:41,Sell,30,1033,MGL.NS,
2023-08-09 00:00:00,PRAJ INDUSTRIES LTD.,9328,NSE,EQ,522205,Equity,0,,40540459,09:28:50,Buy,20,466.4,PRAJIND.NS,
2023-08-09 00:00:00,KIRLOSKAR BR,9425.35,NSE,EQ,500241,Equity,0,,40525490,09:28:15,Sell,11,856.85,KIRLOSBROS.NS,
2023-08-09 00:00:00,KIRLOSKAR BR,856.85,NSE,EQ,500241,Equity,0,,40525491,09:28:15,Sell,1,856.85,KIRLOSBROS.NS,
2023-08-09 00:00:00,KIRLOSKAR BR,13708.8,NSE,EQ,500241,Equity,0,,40525492,09:28:15,Sell,16,856.8,KIRLOSBROS.NS,
2023-08-09 00:00:00,KIRLOSKAR BR,5997.25,NSE,EQ,500241,Equity,0,,40525493,09:28:15,Sell,7,856.75,KIRLOSBROS.NS,
2023-08-09 00:00:00,Ujjivan Small Finance Bank Lim,9610,NSE,EQ,542904,Equity,0,,62896982,11:34:14,Buy,200,48.05,UJJIVANSFB.NS,
2023-08-09 00:00:00,Dreamfolks Services Limited,11877.75,NSE,EQ,543591,Equity,0,,21013011,09:41:46,Buy,15,791.85,DREAMFOLKS.NS,
2023-08-09 00:00:00,ELECON ENG C,11812.5,NSE,EQ,505700,Equity,0,,21025146,09:42:18,Buy,15,787.5,ELECON.NS,
2023-08-09 00:00:00,POWER MECH PROJECTS LTD.,16680,NSE,EQ,539302,Equity,0,,42618159,11:37:14,Buy,4,4170,POWERMECH.NS,
2023-08-09 00:00:00,POWER MECH PROJECTS LTD.,15697,NSE,EQ,539302,Equity,0,,45543385,15:16:41,Sell,4,3924.25,POWERMECH.NS,
2023-08-09 00:00:00,Dreamfolks Services Limited,51360,NSE,EQ,543591,Equity,0,,26201127,15:13:59,Sell,80,642,DREAMFOLKS.NS,
2023-08-09 00:00:00,Dreamfolks Services Limited,9600,NSE,EQ,543591,Equity,0,,26250365,15:15:25,Sell,15,640,DREAMFOLKS.NS,
2023-08-09 00:00:00,POWER MECH PROJECTS LTD.,15701.2,NSE,EQ,539302,Equity,0,,45558589,15:17:16,Sell,4,3925.3,POWERMECH.NS,
2023-08-08 00:00:00,ELECON ENG C,792.75,NSE,EQ,505700,Equity,0,,22010352,10:22:22,Sell,1,792.75,ELECON.NS,
2023-08-08 00:00:00,ELECON ENG C,792.75,NSE,EQ,505700,Equity,0,,22010353,10:22:22,Sell,1,792.75,ELECON.NS,
2023-08-08 00:00:00,ELECON ENG C,792.7,NSE,EQ,505700,Equity,0,,22010354,10:22:22,Sell,1,792.7,ELECON.NS,
2023-08-08 00:00:00,ELECON ENG C,11097.8,NSE,EQ,505700,Equity,0,,22010355,10:22:22,Sell,14,792.7,ELECON.NS,
2023-08-08 00:00:00,ELECON ENG C,10304.45,NSE,EQ,505700,Equity,0,,22010356,10:22:22,Sell,13,792.65,ELECON.NS,
2023-08-08 00:00:00,RateGain Travel Technologies L,5136.5,NSE,EQ,543417,Equity,0,,61103125,09:40:24,Buy,10,513.65,RATEGAIN.NS,
2023-08-08 00:00:00,PRAJ INDUSTRIES LTD.,35568,NSE,EQ,522205,Equity,0,,41470199,10:15:43,Buy,80,444.6,PRAJIND.NS,
2023-08-08 00:00:00,L&T Technology Services Limite,17333.8,NSE,EQ,540115,Equity,0,,41835925,10:39:13,Buy,4,4333.45,LTTS.NS,
2023-08-08 00:00:00,L&T Technology Services Limite,26002.2,NSE,EQ,540115,Equity,0,,41835926,10:39:13,Buy,6,4333.7,LTTS.NS,
2023-08-08 00:00:00,G N A Axles Limited,5990.1,NSE,EQ,540124,Equity,0,,22035332,10:23:33,Buy,6,998.35,GNA.NS,
2023-08-08 00:00:00,G N A Axles Limited,4991.75,NSE,EQ,540124,Equity,0,,22035333,10:23:33,Buy,5,998.35,GNA.NS,
2023-08-08 00:00:00,G N A Axles Limited,10982.4,NSE,EQ,540124,Equity,0,,22035334,10:23:33,Buy,11,998.4,GNA.NS,
2023-08-08 00:00:00,G N A Axles Limited,1996.9,NSE,EQ,540124,Equity,0,,22035335,10:23:33,Buy,2,998.45,GNA.NS,
2023-08-08 00:00:00,G N A Axles Limited,5991,NSE,EQ,540124,Equity,0,,22035336,10:23:33,Buy,6,998.5,GNA.NS,
2023-08-08 00:00:00,NEWGEN,8465.5,NSE,EQ,540900,Equity,0,,40846072,09:41:15,Buy,10,846.55,NEWGEN.NS,
